번호,신고일,구정보,주소,유형,조치일
87877,2023-01-27,성동구,서울특별시 성동구 성수동2가 333-16,보도와 차도가 구분된 도로의 차도,2023-01-27
87878,2023-01-27,성동구,서울특별시 성동구 성수동2가 333-16,보도와 차도가 구분된 도로의 차도,2023-01-27
87879,2023-01-27,성동구,서울특별시 성동구 성수동2가 333-16,보도와 차도가 구분된 도로의 차도,2023-01-27
87880,2023-01-27,성동구,서울특별시 성동구 성수동2가 333-16,보도와 차도가 구분된 도로의 차도,2023-01-27
87881,2023-01-27,성동구,서울특별시 성동구 성수동2가 333-16,보도와 차도가 구분된 도로의 차도,2023-01-27
87882,2023-01-27,성동구,서울특별시 성동구 성수동2가 333-131,보도와 차도가 구분된 도로의 차도,2023-01-27
87883,2023-01-27,성동구,서울특별시 성동구 성수동2가 321-12,보도와 차도가 구분된 도로의 차도,2023-01-27
87884,2023-01-27,성동구,서울특별시 성동구 성수동2가 333-5,보도와 차도가 구분된 도로의 차도,2023-01-27
87885,2023-01-27,성동구,서울특별시 성동구 성수동2가 845,보도와 차도가 구분된 도로의 차도,2023-01-27
87886,2023-01-27,성동구,서울특별시 성동구 성수동2가 845,보도와 차도가 구분된 도로의 차도,2023-01-27
87887,2023-01-27,성동구,서울특별시 성동구 성수동2가 333-139,보도와 차도가 구분된 도로의 차도,2023-01-27
87888,2023-01-27,마포구,서울특별시 마포구 마포동 136-1,자전거 도로,2023-01-27
87889,2023-01-27,도봉구,서울특별시 도봉구 방학동 718-19,보도와 차도가 구분된 도로의 차도,2023-01-27
87890,2023-01-27,강북구,서울특별시 강북구 수유동 229-49,보도와 차도가 구분된 도로의 차도,2023-01-27
87891,2023-01-27,마포구,서울특별시 마포구 서교동 400-6,보도와 차도가 구분된 도로의 차도,2023-01-27
87892,2023-01-27,성북구,서울특별시 성북구 종암동 29-27,보도와 차도가 구분된 도로의 차도,2023-01-27
87893,2023-01-27,마포구,서울특별시 마포구 도화동 169-3,보도와 차도가 구분된 도로의 차도,2023-01-27
87894,2023-01-27,마포구,서울특별시 마포구 서교동 365-29,보도와 차도가 구분된 도로의 차도,2023-01-27
87895,2023-01-27,마포구,서울특별시 마포구 도화동 169-3,보도와 차도가 구분된 도로의 차도,2023-01-27
87896,2023-01-27,마포구,서울특별시 마포구 동교동 192-6,보도와 차도가 구분된 도로의 차도,2023-01-27
87897,2023-01-27,마포구,서울특별시 마포구 도화동 4-44,보도와 차도가 구분된 도로의 차도,2023-01-27
87898,2023-01-27,강동구,서울특별시 강동구 성내동 468,보도 중앙,2023-01-27
87899,2023-01-27,송파구,서울특별시 송파구 문정동 641-1,보도 중앙,2023-01-27
87900,2023-01-27,송파구,서울특별시 송파구 문정동 647-3,보도 중앙,2023-01-27
87901,2023-01-27,용산구,서울특별시 용산구 한남동 524-1,보도 중앙,2023-01-27
87902,2023-01-27,용산구,서울특별시 용산구 한남동 524-1,"버스정류장, 택시 승강장",2023-01-27
87903,2023-01-27,영등포구,서울특별시 영등포구 당산동3가 76-1,보도와 차도가 구분된 도로의 차도,2023-01-27
87904,2023-01-27,송파구,서울특별시 송파구 문정동 651-2,보도 중앙,2023-01-27
87905,2023-01-27,강동구,서울특별시 강동구 둔촌동 483-6,보도 중앙,2023-01-27
87906,2023-01-27,송파구,서울특별시 송파구 문정동 651,보도 중앙,2023-01-27
87907,2023-01-27,중구,서울특별시 중구 서소문동 37,오신고,2023-01-31
87908,2023-01-27,강서구,서울특별시 강서구 가양동 451-2,보도와 차도가 구분된 도로의 차도,2023-01-27
87909,2023-01-27,강동구,서울특별시 강동구 성내동 25-1,보도 중앙,2023-01-27
87910,2023-01-27,강서구,서울특별시 강서구 등촌동 666-102,자전거 도로,2023-01-27
87911,2023-01-27,송파구,서울특별시 송파구 문정동 90-2,기타,2023-01-27
87912,2023-01-27,마포구,서울특별시 마포구 공덕동 409-1,보도와 차도가 구분된 도로의 차도,2023-01-27
87913,2023-01-27,노원구,서울특별시 노원구 중계동 509-3,"횡단보도, 산책로 등",2023-01-27
87914,2023-01-27,용산구,서울특별시 용산구 이태원동 519,"버스정류장, 택시 승강장",2023-01-27
87915,2023-01-27,노원구,서울특별시 노원구 중계동 502-2,"횡단보도, 산책로 등",2023-01-27
87916,2023-01-27,강서구,서울특별시 강서구 염창동 284-30,보도 중앙,2023-01-27
87917,2023-01-27,노원구,서울특별시 노원구 중계동 502-1,"횡단보도, 산책로 등",2023-01-27
87918,2023-01-27,성동구,서울특별시 성동구 성수동2가 279-47,보도와 차도가 구분된 도로의 차도,2023-01-27
87919,2023-01-27,성동구,서울특별시 성동구 성수동2가 279-50,보도와 차도가 구분된 도로의 차도,2023-01-27
87920,2023-01-27,성동구,서울특별시 성동구 성수동2가 280-4,보도와 차도가 구분된 도로의 차도,2023-01-27
87921,2023-01-27,성동구,서울특별시 성동구 성수동2가 280-4,보도와 차도가 구분된 도로의 차도,2023-01-27
87922,2023-01-27,송파구,서울특별시 송파구 가락동 106-1,기타,2023-01-27
87923,2023-01-27,노원구,서울특별시 노원구 공릉동 172-3,"횡단보도, 산책로 등",2023-01-27
87924,2023-01-27,노원구,서울특별시 노원구 공릉동 429-1,보도와 차도가 구분된 도로의 차도,2023-01-27
87925,2023-01-27,성동구,서울특별시 성동구 성수동2가 277-101,보도와 차도가 구분된 도로의 차도,2023-01-27
87926,2023-01-27,성북구,서울특별시 성북구 하월곡동 산2-140,보도와 차도가 구분된 도로의 차도,2023-01-27
87927,2023-01-27,노원구,서울특별시 노원구 공릉동 223-4,"횡단보도, 산책로 등",2023-01-27
87928,2023-01-27,송파구,서울특별시 송파구 가락동 913,기타,2023-01-27
87929,2023-01-27,성북구,서울특별시 성북구 하월곡동 73-55,보도와 차도가 구분된 도로의 차도,2023-01-27
87930,2023-01-27,종로구,서울특별시 종로구 이화동 82-1,보도와 차도가 구분된 도로의 차도,2023-01-27
87931,2023-01-27,동작구,서울특별시 동작구 대방동 500-1,보도와 차도가 구분된 도로의 차도,2023-01-27
87932,2023-01-27,강서구,서울특별시 강서구 가양동 1498,보도 중앙,2023-01-27
87933,2023-01-27,양천구,서울특별시 양천구 목동 406-189,"버스정류장, 택시 승강장",2023-01-27
87934,2023-01-27,성동구,서울특별시 성동구 성수동2가 277-72,보도와 차도가 구분된 도로의 차도,2023-01-27
87935,2023-01-27,송파구,서울특별시 송파구 신천동 17-6,기타,2023-01-27
87936,2023-01-27,송파구,서울특별시 송파구 방이동 35-2,기타,2023-01-27
87937,2023-01-27,동작구,서울시 동작구 장승배기로 171,"버스정류장, 택시 승강장",2023-01-27
87938,2023-01-27,용산구,서울특별시 용산구 보광동 87-3,보도와 차도가 구분된 도로의 차도,2023-01-27
87939,2023-01-27,송파구,서울특별시 송파구 잠실동 101-1,기타,2023-01-27
87940,2023-01-27,용산구,서울특별시 용산구 이촌동 302-31,보도와 차도가 구분된 도로의 차도,2023-01-27
87941,2023-01-27,송파구,서울특별시 송파구 방이동 183,기타,2023-01-27
87942,2023-01-27,송파구,서울특별시 송파구 잠실동 51,기타,2023-01-27
87943,2023-01-27,송파구,서울특별시 송파구 잠실동 10-3,기타,2023-01-27
87944,2023-01-27,종로구,서울특별시 종로구 청진동 1-1,보도와 차도가 구분된 도로의 차도,2023-01-27
87945,2023-01-27,종로구,서울특별시 종로구 수송동 121,보도와 차도가 구분된 도로의 차도,2023-01-27
87946,2023-01-27,종로구,서울특별시 종로구 청진동 20-1,보도와 차도가 구분된 도로의 차도,2023-01-27
87947,2023-01-27,서초구,서울특별시 서초구 서초동 1739-2,"횡단보도, 산책로 등",2023-01-27
87948,2023-01-27,영등포구,서울특별시 영등포구 대림동 737-11,보도와 차도가 구분된 도로의 차도,2023-01-27
87949,2023-01-27,서초구,서울특별시 서초구 서초동 1744-1,보도와 차도가 구분된 도로의 차도,2023-01-27
87950,2023-01-27,용산구,서울특별시 용산구 이촌동 302-31,보도와 차도가 구분된 도로의 차도,2023-01-27
87951,2023-01-27,영등포구,서울특별시 영등포구 대림동 885-10,보도와 차도가 구분된 도로의 차도,2023-01-27
87952,2023-01-27,양천구,서울특별시 양천구 목동 406-189,"횡단보도, 산책로 등",2023-01-27
87953,2023-01-27,동대문구,서울특별시 동대문구 청량리동 819,보도와 차도가 구분된 도로의 차도,2023-01-27
87954,2023-01-27,용산구,서울특별시 용산구 이촌동 206-27,보도와 차도가 구분된 도로의 차도,2023-01-27
87955,2023-01-27,종로구,서울특별시 종로구 명륜2가 8-28,보도와 차도가 구분된 도로의 차도,2023-01-27
87956,2023-01-27,동작구,서울특별시 동작구 상도동 156-4,보도와 차도가 구분된 도로의 차도,2023-01-27
87957,2023-01-27,송파구,서울특별시 송파구 잠실동 368,기타,2023-01-27
87958,2023-01-27,송파구,서울특별시 송파구 잠실동 368,기타,2023-01-27
87959,2023-01-27,양천구,서울특별시 양천구 신정동 1056,보도와 차도가 구분된 도로의 차도,2023-01-27
87960,2023-01-27,강서구,서울특별시 강서구 마곡동 761-5,자전거 도로,2023-01-27
87961,2023-01-27,송파구,서울특별시 송파구 방이동 193-37,보도와 차도가 구분된 도로의 차도,2023-01-27
87962,2023-01-27,강동구,서울특별시 강동구 강일동 99-6,보도 중앙,2023-01-27
87963,2023-01-27,마포구,서울특별시 마포구 서교동 350-1,보도와 차도가 구분된 도로의 차도,2023-01-27
87964,2023-01-27,서초구,서울특별시 서초구 양재동 126-15,"횡단보도, 산책로 등",2023-01-27
87965,2023-01-27,동작구,서울특별시 동작구 노량진동 59-6,지하철역 진출입로 및 주변,2023-01-27
87966,2023-01-27,강동구,서울특별시 강동구 상일동 490,보도 중앙,2023-01-27
87967,2023-01-27,마포구,서울특별시 마포구 망원동 394-30,보도와 차도가 구분된 도로의 차도,2023-01-27
87968,2023-01-27,서초구,서울특별시 서초구 양재동 311,"버스정류장, 택시 승강장",2023-01-27
87969,2023-01-27,서초구,서울특별시 서초구 서초동 370-6,"횡단보도, 산책로 등",2023-01-27
87970,2023-01-27,도봉구,서울특별시 도봉구 쌍문동,보도와 차도가 구분된 도로의 차도,2023-01-27
87971,2023-01-27,도봉구,서울특별시 도봉구 창동 553-8,보도와 차도가 구분된 도로의 차도,2023-01-27
87972,2023-01-27,노원구,서울특별시 노원구 월계동 924,보도와 차도가 구분된 도로의 차도,2023-01-27
87973,2023-01-27,서초구,서울특별시 서초구 서초동 1338-1,보도와 차도가 구분된 도로의 차도,2023-01-27
87974,2023-01-27,서초구,서울특별시 서초구 서초동 1755,"횡단보도, 산책로 등",2023-01-27
87975,2023-01-27,동작구,서울특별시 동작구 흑석동 332-2,보도와 차도가 구분된 도로의 차도,2023-01-27
87976,2023-01-27,서초구,서울특별시 서초구 서초동 1309-12,보도와 차도가 구분된 도로의 차도,2023-01-27
87977,2023-01-27,서초구,서울특별시 서초구 서초동 1390,보도와 차도가 구분된 도로의 차도,2023-01-27
87978,2023-01-27,종로구,서울특별시 종로구 팔판동 5-1,보도와 차도가 구분된 도로의 차도,2023-01-27
87979,2023-01-30,동작구,서울특별시 동작구 대방동 466-10,보도와 차도가 구분된 도로의 차도,2023-01-30
87980,2023-01-30,용산구,서울특별시 용산구 후암동 143-10,보도와 차도가 구분된 도로의 차도,2023-01-30
87981,2023-01-30,송파구,서울특별시 송파구 방이동 20,보도 중앙,2023-01-30
87982,2023-01-30,송파구,서울특별시 송파구 장지동 839,보도 중앙,2023-01-30
87983,2023-01-30,서초구,서울특별시 서초구 양재동 324-1,보도 중앙,2023-01-30
87984,2023-01-30,송파구,서울특별시 송파구 문정동 641-1,보도 중앙,2023-01-30
87985,2023-01-30,서초구,서울특별시 서초구 서초동 1389,보도와 차도가 구분된 도로의 차도,2023-01-30
87986,2023-01-30,강남구,서울특별시 강남구 역삼동 755-8,보도와 차도가 구분된 도로의 차도,2023-01-30
87987,2023-01-30,서초구,서울특별시 서초구 서초동 1390,보도와 차도가 구분된 도로의 차도,2023-01-30
87988,2023-01-30,동작구,서울특별시 동작구 상도동 248-4,보도와 차도가 구분된 도로의 차도,2023-01-30
87989,2023-01-30,서초구,서울특별시 서초구 서초동 1389,보도와 차도가 구분된 도로의 차도,2023-01-30
87990,2023-01-30,서초구,서울특별시 서초구 서초동 1391,보도와 차도가 구분된 도로의 차도,2023-01-30
87991,2023-01-30,송파구,서울특별시 송파구 문정동 640-7,보도 중앙,2023-01-30
87992,2023-01-30,송파구,서울특별시 송파구 문정동 652-3,보도 중앙,2023-01-30
87993,2023-01-30,강남구,서울특별시 강남구 일원동 666-4,보도와 차도가 구분된 도로의 차도,2023-01-30
87994,2023-01-30,동작구,서울특별시 동작구 상도동 528-3,보도와 차도가 구분된 도로의 차도,2023-01-30
87995,2023-01-30,강남구,서울특별시 강남구 일원동 709-12,보도와 차도가 구분된 도로의 차도,2023-01-30
87996,2023-01-30,강남구,서울특별시 강남구 일원동 709-12,보도와 차도가 구분된 도로의 차도,2023-01-30
87997,2023-01-30,강남구,서울특별시 강남구 일원동 709-13,보도와 차도가 구분된 도로의 차도,2023-01-30
87998,2023-01-30,강남구,서울특별시 강남구 일원동 709-13,보도와 차도가 구분된 도로의 차도,2023-01-30
87999,2023-01-30,서초구,서울특별시 서초구 서초동 1398,보도와 차도가 구분된 도로의 차도,2023-01-30
88000,2023-01-30,서초구,서울특별시 서초구 서초동 1327,보도와 차도가 구분된 도로의 차도,2023-01-30
88001,2023-01-30,강북구,서울특별시 강북구 수유동 625-42,"횡단보도, 산책로 등",2023-01-30
88002,2023-01-30,용산구,서울특별시 용산구 보광동 280-7,보도와 차도가 구분된 도로의 차도,2023-01-30
88003,2023-01-30,송파구,서울특별시 송파구 가락동 508,보도 중앙,2023-01-30
88004,2023-01-30,용산구,서울특별시 용산구 보광동 216-2,보도와 차도가 구분된 도로의 차도,2023-01-30
88005,2023-01-30,용산구,서울특별시 용산구 동빙고동 319,보도와 차도가 구분된 도로의 차도,2023-01-30
88006,2023-01-30,강동구,서울특별시 강동구 성내동 574,기타,2023-01-30
